"","selection","view","channel","begin_time","end_time","low_freq","high_freq","common_name","species_code","confidence","site_code","date","time","file_offset"
"8659",20,"Spectrogram 1",1,249,252,0,15000,"Jungle Babbler","junbab2",0.9816,"DEL02A","20220113","153000",249
"8660",21,"Spectrogram 1",1,252,255,0,15000,"Jungle Babbler","junbab2",0.6009,"DEL02A","20220113","153000",252
"8661",22,"Spectrogram 1",1,255,258,0,15000,"Jungle Babbler","junbab2",0.9522,"DEL02A","20220113","153000",255
"8662",23,"Spectrogram 1",1,258,261,0,15000,"Jungle Babbler","junbab2",0.9797,"DEL02A","20220113","153000",258
"8663",24,"Spectrogram 1",1,261,264,0,15000,"Jungle Babbler","junbab2",0.8193,"DEL02A","20220113","153000",261
"8664",25,"Spectrogram 1",1,270,273,0,15000,"Jungle Babbler","junbab2",0.3431,"DEL02A","20220113","153000",270
"8665",26,"Spectrogram 1",1,273,276,0,15000,"Jungle Babbler","junbab2",0.8761,"DEL02A","20220113","153000",273
"8666",27,"Spectrogram 1",1,279,282,0,15000,"Jungle Babbler","junbab2",0.9079,"DEL02A","20220113","153000",279
"8667",28,"Spectrogram 1",1,285,288,0,15000,"Jungle Babbler","junbab2",0.6367,"DEL02A","20220113","153000",285
"8668",29,"Spectrogram 1",1,288,291,0,15000,"Jungle Babbler","junbab2",0.9928,"DEL02A","20220113","153000",288
"8669",30,"Spectrogram 1",1,291,294,0,15000,"Jungle Babbler","junbab2",0.973,"DEL02A","20220113","153000",291
"8670",31,"Spectrogram 1",1,294,297,0,15000,"Jungle Babbler","junbab2",0.7667,"DEL02A","20220113","153000",294
"8671",32,"Spectrogram 1",1,297,300,0,15000,"Jungle Babbler","junbab2",0.9626,"DEL02A","20220113","153000",297
"8672",1,"Spectrogram 1",1,174,177,0,15000,"Greenish Warbler","grewar3",0.6101,"DEL02A","20220113","163000",174
"8673",2,"Spectrogram 1",1,177,180,0,15000,"House Crow","houcro1",0.4334,"DEL02A","20220113","163000",177
"8674",1,"Spectrogram 1",1,162,165,0,15000,"Red-vented Bulbul","revbul",0.4263,"DEL02A","20220113","173000",162
"8675",2,"Spectrogram 1",1,186,189,0,15000,"Eurasian Collared-Dove","eucdov",0.266,"DEL02A","20220113","173000",186
"8676",3,"Spectrogram 1",1,222,225,0,15000,"Common Chiffchaff","comchi1",0.2961,"DEL02A","20220113","173000",222
"8677",4,"Spectrogram 1",1,222,225,0,15000,"Common Rosefinch","comros",0.2856,"DEL02A","20220113","173000",222
"8678",1,"Spectrogram 1",1,180,183,0,15000,"Indian Cuckoo","indcuc1",0.4659,"DEL02A","20220114","040000",180
"8679",1,"Spectrogram 1",1,165,168,0,15000,"Rose-ringed Parakeet","rorpar",0.6176,"DEL02A","20220114","073000",165
"8680",1,"Spectrogram 1",1,6,9,0,15000,"Jungle Babbler","junbab2",0.3076,"DEL02A","20220114","083000",6
"8681",2,"Spectrogram 1",1,12,15,0,15000,"Jungle Babbler","junbab2",0.4884,"DEL02A","20220114","083000",12
"8682",3,"Spectrogram 1",1,45,48,0,15000,"Jungle Babbler","junbab2",0.6889,"DEL02A","20220114","083000",45
"8683",4,"Spectrogram 1",1,51,54,0,15000,"Jungle Babbler","junbab2",0.5258,"DEL02A","20220114","083000",51
"8684",5,"Spectrogram 1",1,60,63,0,15000,"Jungle Babbler","junbab2",0.833,"DEL02A","20220114","083000",60
"8685",6,"Spectrogram 1",1,63,66,0,15000,"Jungle Babbler","junbab2",0.635,"DEL02A","20220114","083000",63
"8686",7,"Spectrogram 1",1,69,72,0,15000,"Jungle Babbler","junbab2",0.5569,"DEL02A","20220114","083000",69
"8687",8,"Spectrogram 1",1,75,78,0,15000,"Jungle Babbler","junbab2",0.4847,"DEL02A","20220114","083000",75
"8688",9,"Spectrogram 1",1,81,84,0,15000,"Jungle Babbler","junbab2",0.8171,"DEL02A","20220114","083000",81
"8689",10,"Spectrogram 1",1,84,87,0,15000,"Jungle Babbler","junbab2",0.322,"DEL02A","20220114","083000",84
"8690",11,"Spectrogram 1",1,90,93,0,15000,"Gray Heron","graher1",0.4817,"DEL02A","20220114","083000",90
"8691",12,"Spectrogram 1",1,90,93,0,15000,"Jungle Babbler","junbab2",0.394,"DEL02A","20220114","083000",90
"8692",13,"Spectrogram 1",1,93,96,0,15000,"Jungle Babbler","junbab2",0.2747,"DEL02A","20220114","083000",93
"8693",14,"Spectrogram 1",1,96,99,0,15000,"Jungle Babbler","junbab2",0.3294,"DEL02A","20220114","083000",96
"8694",15,"Spectrogram 1",1,99,102,0,15000,"Jungle Babbler","junbab2",0.3026,"DEL02A","20220114","083000",99
"8695",16,"Spectrogram 1",1,105,108,0,15000,"Gray-headed Woodpecker","gyfwoo1",0.3924,"DEL02A","20220114","083000",105
"8696",17,"Spectrogram 1",1,114,117,0,15000,"Jungle Babbler","junbab2",0.3146,"DEL02A","20220114","083000",114
"8697",18,"Spectrogram 1",1,120,123,0,15000,"Jungle Babbler","junbab2",0.7894,"DEL02A","20220114","083000",120
"8698",19,"Spectrogram 1",1,180,183,0,15000,"Gray-headed Woodpecker","gyfwoo1",0.7557,"DEL02A","20220114","083000",180
"8699",20,"Spectrogram 1",1,186,189,0,15000,"Gray-headed Woodpecker","gyfwoo1",0.3496,"DEL02A","20220114","083000",186
"8700",21,"Spectrogram 1",1,189,192,0,15000,"Jungle Babbler","junbab2",0.5277,"DEL02A","20220114","083000",189
"8701",22,"Spectrogram 1",1,195,198,0,15000,"Jungle Babbler","junbab2",0.9335,"DEL02A","20220114","083000",195
"8702",23,"Spectrogram 1",1,201,204,0,15000,"Jungle Babbler","junbab2",0.9322,"DEL02A","20220114","083000",201
"8703",24,"Spectrogram 1",1,207,210,0,15000,"Gray-headed Woodpecker","gyfwoo1",0.324,"DEL02A","20220114","083000",207
"8704",25,"Spectrogram 1",1,225,228,0,15000,"Jungle Babbler","junbab2",0.3614,"DEL02A","20220114","083000",225
"8705",26,"Spectrogram 1",1,228,231,0,15000,"Jungle Babbler","junbab2",0.6046,"DEL02A","20220114","083000",228
"8706",27,"Spectrogram 1",1,234,237,0,15000,"Jungle Babbler","junbab2",0.3361,"DEL02A","20220114","083000",234
"8707",28,"Spectrogram 1",1,237,240,0,15000,"Jungle Babbler","junbab2",0.7511,"DEL02A","20220114","083000",237
"8708",29,"Spectrogram 1",1,243,246,0,15000,"Jungle Babbler","junbab2",0.8509,"DEL02A","20220114","083000",243
"8709",30,"Spectrogram 1",1,246,249,0,15000,"Jungle Babbler","junbab2",0.8322,"DEL02A","20220114","083000",246
"8710",31,"Spectrogram 1",1,249,252,0,15000,"Jungle Babbler","junbab2",0.3964,"DEL02A","20220114","083000",249
"8711",32,"Spectrogram 1",1,261,264,0,15000,"Jungle Babbler","junbab2",0.9329,"DEL02A","20220114","083000",261
"8712",33,"Spectrogram 1",1,273,276,0,15000,"Jungle Babbler","junbab2",0.2658,"DEL02A","20220114","083000",273
"8713",34,"Spectrogram 1",1,276,279,0,15000,"Jungle Babbler","junbab2",0.8151,"DEL02A","20220114","083000",276
"8714",35,"Spectrogram 1",1,294,297,0,15000,"Jungle Babbler","junbab2",0.9344,"DEL02A","20220114","083000",294
"8715",36,"Spectrogram 1",1,297,300,0,15000,"Gray-headed Woodpecker","gyfwoo1",0.3297,"DEL02A","20220114","083000",297
"8716",1,"Spectrogram 1",1,150,153,0,15000,"Red-vented Bulbul","revbul",0.3339,"DEL02A","20220114","093000",150
"8717",2,"Spectrogram 1",1,153,156,0,15000,"Red-vented Bulbul","revbul",0.251,"DEL02A","20220114","093000",153
"8718",3,"Spectrogram 1",1,207,210,0,15000,"Red-vented Bulbul","revbul",0.536,"DEL02A","20220114","093000",207
"8719",4,"Spectrogram 1",1,210,213,0,15000,"Red-vented Bulbul","revbul",0.8893,"DEL02A","20220114","093000",210
"8720",5,"Spectrogram 1",1,213,216,0,15000,"Red-vented Bulbul","revbul",0.5595,"DEL02A","20220114","093000",213
"8721",6,"Spectrogram 1",1,216,219,0,15000,"Red-vented Bulbul","revbul",0.3987,"DEL02A","20220114","093000",216
"8722",7,"Spectrogram 1",1,219,222,0,15000,"Red-vented Bulbul","revbul",0.8041,"DEL02A","20220114","093000",219
"8723",8,"Spectrogram 1",1,222,225,0,15000,"Red-vented Bulbul","revbul",0.3951,"DEL02A","20220114","093000",222
"8724",9,"Spectrogram 1",1,225,228,0,15000,"Red-vented Bulbul","revbul",0.6987,"DEL02A","20220114","093000",225
"8725",10,"Spectrogram 1",1,246,249,0,15000,"Red-vented Bulbul","revbul",0.7378,"DEL02A","20220114","093000",246
"8726",11,"Spectrogram 1",1,252,255,0,15000,"Red-vented Bulbul","revbul",0.8365,"DEL02A","20220114","093000",252
"8727",12,"Spectrogram 1",1,279,282,0,15000,"Red-vented Bulbul","revbul",0.8504,"DEL02A","20220114","093000",279
"8728",1,"Spectrogram 1",1,51,54,0,15000,"Rose-ringed Parakeet","rorpar",0.5036,"DEL02A","20220114","103000",51
"8729",2,"Spectrogram 1",1,54,57,0,15000,"Rose-ringed Parakeet","rorpar",0.6938,"DEL02A","20220114","103000",54
"8730",3,"Spectrogram 1",1,258,261,0,15000,"Rose-ringed Parakeet","rorpar",0.5736,"DEL02A","20220114","103000",258
"8731",4,"Spectrogram 1",1,282,285,0,15000,"Jungle Babbler","junbab2",0.2626,"DEL02A","20220114","103000",282
"8732",1,"Spectrogram 1",1,0,3,0,15000,"Rose-ringed Parakeet","rorpar",0.849,"DEL02A","20220114","113000",0
"8733",2,"Spectrogram 1",1,90,93,0,15000,"Watercock","waterc1",0.414,"DEL02A","20220114","113000",90
"8734",3,"Spectrogram 1",1,267,270,0,15000,"Watercock","waterc1",0.7356,"DEL02A","20220114","113000",267
"8735",1,"Spectrogram 1",1,138,141,0,15000,"Common Chiffchaff","comchi1",0.6192,"DEL02A","20220114","133000",138
"8736",2,"Spectrogram 1",1,153,156,0,15000,"Common Chiffchaff","comchi1",0.3963,"DEL02A","20220114","133000",153
"8737",3,"Spectrogram 1",1,171,174,0,15000,"Indian Robin","indrob1",0.4556,"DEL02A","20220114","133000",171
"8738",4,"Spectrogram 1",1,171,174,0,15000,"Common Chiffchaff","comchi1",0.4521,"DEL02A","20220114","133000",171
"8739",5,"Spectrogram 1",1,174,177,0,15000,"Common Chiffchaff","comchi1",0.5715,"DEL02A","20220114","133000",174
"8740",6,"Spectrogram 1",1,192,195,0,15000,"Indian Robin","indrob1",0.541,"DEL02A","20220114","133000",192
"8741",7,"Spectrogram 1",1,201,204,0,15000,"Indian Robin","indrob1",0.5962,"DEL02A","20220114","133000",201
"8742",1,"Spectrogram 1",1,18,21,0,15000,"Red-vented Bulbul","revbul",0.4669,"DEL02A","20220114","143000",18
"8743",1,"Spectrogram 1",1,87,90,0,15000,"Jungle Babbler","junbab2",0.3055,"DEL02A","20220114","163000",87
"8744",2,"Spectrogram 1",1,90,93,0,15000,"Jungle Babbler","junbab2",0.6663,"DEL02A","20220114","163000",90
"8745",3,"Spectrogram 1",1,93,96,0,15000,"Jungle Babbler","junbab2",0.7628,"DEL02A","20220114","163000",93
"8746",4,"Spectrogram 1",1,96,99,0,15000,"Jungle Babbler","junbab2",0.7548,"DEL02A","20220114","163000",96
"8747",5,"Spectrogram 1",1,105,108,0,15000,"Jungle Babbler","junbab2",0.6275,"DEL02A","20220114","163000",105
"8748",6,"Spectrogram 1",1,186,189,0,15000,"House Crow","houcro1",0.8446,"DEL02A","20220114","163000",186
"8749",7,"Spectrogram 1",1,186,189,0,15000,"Gray Heron","graher1",0.5574,"DEL02A","20220114","163000",186
"8750",8,"Spectrogram 1",1,189,192,0,15000,"House Crow","houcro1",0.9467,"DEL02A","20220114","163000",189
"8751",9,"Spectrogram 1",1,189,192,0,15000,"Gray Heron","graher1",0.81,"DEL02A","20220114","163000",189
"8752",10,"Spectrogram 1",1,192,195,0,15000,"House Crow","houcro1",0.9554,"DEL02A","20220114","163000",192
"8753",11,"Spectrogram 1",1,192,195,0,15000,"Gray Heron","graher1",0.6593,"DEL02A","20220114","163000",192
"8754",12,"Spectrogram 1",1,207,210,0,15000,"House Crow","houcro1",0.552,"DEL02A","20220114","163000",207
"8755",1,"Spectrogram 1",1,252,255,0,15000,"Red-vented Bulbul","revbul",0.4961,"DEL02A","20220114","173000",252
"8756",1,"Spectrogram 1",1,228,231,0,15000,"Gray Heron","graher1",0.8897,"DEL02A","20220114","183000",228
"8757",1,"Spectrogram 1",1,294,297,0,15000,"Common Raven","comrav",0.3194,"DEL02A","20220114","213000",294
"8758",1,"Spectrogram 1",1,171,174,0,15000,"Black-crowned Night-Heron","bcnher",0.2737,"DEL02A","20220114","233000",171
"8759",1,"Spectrogram 1",1,18,21,0,15000,"Black-crowned Night-Heron","bcnher",0.4959,"DEL02A","20220115","000000",18
"8760",2,"Spectrogram 1",1,24,27,0,15000,"Black-crowned Night-Heron","bcnher",0.348,"DEL02A","20220115","000000",24
"8761",3,"Spectrogram 1",1,90,93,0,15000,"Black-crowned Night-Heron","bcnher",0.3617,"DEL02A","20220115","000000",90
"8762",4,"Spectrogram 1",1,126,129,0,15000,"Black-crowned Night-Heron","bcnher",0.3174,"DEL02A","20220115","000000",126
"8763",5,"Spectrogram 1",1,129,132,0,15000,"Black-crowned Night-Heron","bcnher",0.5558,"DEL02A","20220115","000000",129
"8764",6,"Spectrogram 1",1,171,174,0,15000,"Common Raven","comrav",0.7029,"DEL02A","20220115","000000",171
"8765",7,"Spectrogram 1",1,180,183,0,15000,"Common Raven","comrav",0.3413,"DEL02A","20220115","000000",180
"8766",8,"Spectrogram 1",1,279,282,0,15000,"Indian Cuckoo","indcuc1",0.7915,"DEL02A","20220115","000000",279
"8767",1,"Spectrogram 1",1,180,183,0,15000,"Black-crowned Night-Heron","bcnher",0.327,"DEL02A","20220115","010000",180
"8768",1,"Spectrogram 1",1,33,36,0,15000,"Common Raven","comrav",0.3072,"DEL02A","20220115","030000",33
"8769",1,"Spectrogram 1",1,204,207,0,15000,"Laughing Dove","laudov1",0.4968,"DEL02A","20220115","040000",204
"8770",2,"Spectrogram 1",1,225,228,0,15000,"Mottled Wood-Owl","mowowl1",0.2531,"DEL02A","20220115","040000",225
"8771",1,"Spectrogram 1",1,195,198,0,15000,"Jungle Prinia","junpri1",0.4379,"DEL02A","20220115","073000",195
"8772",2,"Spectrogram 1",1,216,219,0,15000,"Jungle Prinia","junpri1",0.3835,"DEL02A","20220115","073000",216
"8773",1,"Spectrogram 1",1,264,267,0,15000,"Eurasian Hobby","eurhob",0.267,"DEL02A","20220115","093000",264
"8774",2,"Spectrogram 1",1,267,270,0,15000,"Jungle Babbler","junbab2",0.4598,"DEL02A","20220115","093000",267
"8775",1,"Spectrogram 1",1,39,42,0,15000,"Indian Peafowl","compea",0.7949,"DEL02A","20220115","103000",39
"8776",2,"Spectrogram 1",1,42,45,0,15000,"Indian Peafowl","compea",0.9731,"DEL02A","20220115","103000",42
"8777",3,"Spectrogram 1",1,45,48,0,15000,"Indian Peafowl","compea",0.8768,"DEL02A","20220115","103000",45
"8778",4,"Spectrogram 1",1,75,78,0,15000,"House Crow","houcro1",0.2808,"DEL02A","20220115","103000",75
"8779",5,"Spectrogram 1",1,123,126,0,15000,"Gray Heron","graher1",0.5845,"DEL02A","20220115","103000",123
"8780",1,"Spectrogram 1",1,27,30,0,15000,"Indian Robin","indrob1",0.7554,"DEL02A","20220115","113000",27
"8781",2,"Spectrogram 1",1,51,54,0,15000,"Indian Robin","indrob1",0.2561,"DEL02A","20220115","113000",51
"8782",3,"Spectrogram 1",1,54,57,0,15000,"Indian Robin","indrob1",0.4738,"DEL02A","20220115","113000",54
"8783",4,"Spectrogram 1",1,99,102,0,15000,"Indian Robin","indrob1",0.3169,"DEL02A","20220115","113000",99
"8784",5,"Spectrogram 1",1,108,111,0,15000,"Indian Robin","indrob1",0.2744,"DEL02A","20220115","113000",108
"8785",6,"Spectrogram 1",1,183,186,0,15000,"Indian Robin","indrob1",0.4233,"DEL02A","20220115","113000",183
"8786",7,"Spectrogram 1",1,201,204,0,15000,"Indian Robin","indrob1",0.283,"DEL02A","20220115","113000",201
"8787",8,"Spectrogram 1",1,255,258,0,15000,"Indian Robin","indrob1",0.3285,"DEL02A","20220115","113000",255
"8788",9,"Spectrogram 1",1,270,273,0,15000,"Indian Robin","indrob1",0.3954,"DEL02A","20220115","113000",270
"8789",10,"Spectrogram 1",1,288,291,0,15000,"Indian Robin","indrob1",0.2518,"DEL02A","20220115","113000",288
"8790",1,"Spectrogram 1",1,84,87,0,15000,"Red-vented Bulbul","revbul",0.3083,"DEL02A","20220115","123000",84
"8791",2,"Spectrogram 1",1,117,120,0,15000,"Red-vented Bulbul","revbul",0.7825,"DEL02A","20220115","123000",117
"8792",3,"Spectrogram 1",1,156,159,0,15000,"Indian Peafowl","compea",0.9343,"DEL02A","20220115","123000",156
"8793",4,"Spectrogram 1",1,159,162,0,15000,"Indian Peafowl","compea",0.8278,"DEL02A","20220115","123000",159
"8794",5,"Spectrogram 1",1,204,207,0,15000,"Indian Peafowl","compea",0.5378,"DEL02A","20220115","123000",204
"8795",1,"Spectrogram 1",1,45,48,0,15000,"Common Chiffchaff","comchi1",0.3221,"DEL02A","20220115","133000",45
"8796",2,"Spectrogram 1",1,51,54,0,15000,"Indian Robin","indrob1",0.2777,"DEL02A","20220115","133000",51
"8797",3,"Spectrogram 1",1,141,144,0,15000,"Barn Owl","brnowl",0.2549,"DEL02A","20220115","133000",141
"8798",4,"Spectrogram 1",1,162,165,0,15000,"Barn Owl","brnowl",0.3226,"DEL02A","20220115","133000",162
"8799",1,"Spectrogram 1",1,108,111,0,15000,"Common Rosefinch","comros",0.3388,"DEL02A","20220115","143000",108
"8800",2,"Spectrogram 1",1,141,144,0,15000,"Common Rosefinch","comros",0.254,"DEL02A","20220115","143000",141
"8801",3,"Spectrogram 1",1,195,198,0,15000,"Indian Robin","indrob1",0.3108,"DEL02A","20220115","143000",195
"8802",4,"Spectrogram 1",1,198,201,0,15000,"Indian Robin","indrob1",0.5399,"DEL02A","20220115","143000",198
"8803",5,"Spectrogram 1",1,288,291,0,15000,"Eurasian Moorhen","commoo3",0.4414,"DEL02A","20220115","143000",288
"8804",6,"Spectrogram 1",1,294,297,0,15000,"Common Snipe","comsni",0.3816,"DEL02A","20220115","143000",294
"8805",1,"Spectrogram 1",1,135,138,0,15000,"House Crow","houcro1",0.916,"DEL02A","20220115","153000",135
"8806",2,"Spectrogram 1",1,216,219,0,15000,"Common Chiffchaff","comchi1",0.4244,"DEL02A","20220115","153000",216
"8807",1,"Spectrogram 1",1,102,105,0,15000,"Indian Robin","indrob1",0.4029,"DEL02A","20220115","163000",102
"8808",2,"Spectrogram 1",1,123,126,0,15000,"Indian Robin","indrob1",0.2741,"DEL02A","20220115","163000",123
"8809",3,"Spectrogram 1",1,126,129,0,15000,"Common Rosefinch","comros",0.4277,"DEL02A","20220115","163000",126
"8810",4,"Spectrogram 1",1,150,153,0,15000,"Indian Robin","indrob1",0.2521,"DEL02A","20220115","163000",150
"8811",5,"Spectrogram 1",1,159,162,0,15000,"Indian Robin","indrob1",0.6352,"DEL02A","20220115","163000",159
"8812",6,"Spectrogram 1",1,180,183,0,15000,"Indian Robin","indrob1",0.4482,"DEL02A","20220115","163000",180
"8813",7,"Spectrogram 1",1,252,255,0,15000,"Gray Heron","graher1",0.5813,"DEL02A","20220115","163000",252
"8814",8,"Spectrogram 1",1,282,285,0,15000,"Indian Robin","indrob1",0.6464,"DEL02A","20220115","163000",282
"8815",1,"Spectrogram 1",1,39,42,0,15000,"Gray Francolin","gryfra",0.4804,"DEL02A","20220115","173000",39
"8816",2,"Spectrogram 1",1,285,288,0,15000,"Gray Francolin","gryfra",0.9752,"DEL02A","20220115","173000",285
"8817",1,"Spectrogram 1",1,117,120,0,15000,"Eurasian Collared-Dove","eucdov",0.4132,"DEL02A","20220115","203000",117
"8818",1,"Spectrogram 1",1,18,21,0,15000,"Laughing Dove","laudov1",0.2767,"DEL02A","20220116","040000",18
"8819",2,"Spectrogram 1",1,63,66,0,15000,"Laughing Dove","laudov1",0.3574,"DEL02A","20220116","040000",63
"8820",3,"Spectrogram 1",1,117,120,0,15000,"Eurasian Hoopoe","hoopoe",0.3264,"DEL02A","20220116","040000",117
"8821",4,"Spectrogram 1",1,201,204,0,15000,"Eurasian Hoopoe","hoopoe",0.4433,"DEL02A","20220116","040000",201
"8822",5,"Spectrogram 1",1,279,282,0,15000,"Eurasian Collared-Dove","eucdov",0.4493,"DEL02A","20220116","040000",279
"8823",1,"Spectrogram 1",1,237,240,0,15000,"Red-vented Bulbul","revbul",0.6225,"DEL02A","20220116","073000",237
"8824",2,"Spectrogram 1",1,240,243,0,15000,"Red-vented Bulbul","revbul",0.874,"DEL02A","20220116","073000",240
"8825",3,"Spectrogram 1",1,249,252,0,15000,"Red-vented Bulbul","revbul",0.4627,"DEL02A","20220116","073000",249
"8826",4,"Spectrogram 1",1,252,255,0,15000,"Gray-headed Woodpecker","gyfwoo1",0.7859,"DEL02A","20220116","073000",252
"8827",5,"Spectrogram 1",1,261,264,0,15000,"Indian Peafowl","compea",0.7867,"DEL02A","20220116","073000",261
"8828",6,"Spectrogram 1",1,261,264,0,15000,"Graylag Goose","gragoo",0.3145,"DEL02A","20220116","073000",261
"8829",7,"Spectrogram 1",1,276,279,0,15000,"Indian Peafowl","compea",0.4144,"DEL02A","20220116","073000",276
"8830",8,"Spectrogram 1",1,279,282,0,15000,"Indian Peafowl","compea",0.6281,"DEL02A","20220116","073000",279
"8831",1,"Spectrogram 1",1,9,12,0,15000,"Gray Heron","graher1",0.4387,"DEL02A","20220116","083000",9
"8832",2,"Spectrogram 1",1,123,126,0,15000,"Gray Heron","graher1",0.6814,"DEL02A","20220116","083000",123
"8833",3,"Spectrogram 1",1,195,198,0,15000,"Red-vented Bulbul","revbul",0.8861,"DEL02A","20220116","083000",195
"8834",4,"Spectrogram 1",1,198,201,0,15000,"Red-vented Bulbul","revbul",0.2752,"DEL02A","20220116","083000",198
"8835",5,"Spectrogram 1",1,201,204,0,15000,"Red-vented Bulbul","revbul",0.4731,"DEL02A","20220116","083000",201
"8836",6,"Spectrogram 1",1,207,210,0,15000,"Red-vented Bulbul","revbul",0.9346,"DEL02A","20220116","083000",207
"8837",7,"Spectrogram 1",1,210,213,0,15000,"Red-vented Bulbul","revbul",0.3781,"DEL02A","20220116","083000",210
"8838",8,"Spectrogram 1",1,249,252,0,15000,"Red-vented Bulbul","revbul",0.8979,"DEL02A","20220116","083000",249
"8839",9,"Spectrogram 1",1,252,255,0,15000,"Red-vented Bulbul","revbul",0.3098,"DEL02A","20220116","083000",252
"8840",10,"Spectrogram 1",1,255,258,0,15000,"Red-vented Bulbul","revbul",0.8858,"DEL02A","20220116","083000",255
"8841",11,"Spectrogram 1",1,258,261,0,15000,"Red-vented Bulbul","revbul",0.3409,"DEL02A","20220116","083000",258
"8842",12,"Spectrogram 1",1,288,291,0,15000,"Red-vented Bulbul","revbul",0.3214,"DEL02A","20220116","083000",288
"8843",1,"Spectrogram 1",1,36,39,0,15000,"Indian Cuckoo","indcuc1",0.2581,"DEL02A","20220116","093000",36
"8844",2,"Spectrogram 1",1,99,102,0,15000,"Gray Heron","graher1",0.8339,"DEL02A","20220116","093000",99
"8845",3,"Spectrogram 1",1,150,153,0,15000,"Gray Heron","graher1",0.3359,"DEL02A","20220116","093000",150
"8846",4,"Spectrogram 1",1,267,270,0,15000,"House Crow","houcro1",0.9442,"DEL02A","20220116","093000",267
"8847",5,"Spectrogram 1",1,270,273,0,15000,"House Crow","houcro1",0.8857,"DEL02A","20220116","093000",270
"8848",1,"Spectrogram 1",1,150,153,0,15000,"Gray Heron","graher1",0.2992,"DEL02A","20220116","103000",150
"8849",2,"Spectrogram 1",1,174,177,0,15000,"Red-vented Bulbul","revbul",0.3169,"DEL02A","20220116","103000",174
"8850",3,"Spectrogram 1",1,213,216,0,15000,"Common Chiffchaff","comchi1",0.4403,"DEL02A","20220116","103000",213
"8851",1,"Spectrogram 1",1,159,162,0,15000,"Indian Robin","indrob1",0.3403,"DEL02A","20220116","113000",159
"8852",2,"Spectrogram 1",1,168,171,0,15000,"Common Chiffchaff","comchi1",0.5075,"DEL02A","20220116","113000",168
"8853",3,"Spectrogram 1",1,189,192,0,15000,"Indian Robin","indrob1",0.3667,"DEL02A","20220116","113000",189
"8854",4,"Spectrogram 1",1,201,204,0,15000,"Savanna Nightjar","savnig1",0.4579,"DEL02A","20220116","113000",201
"8855",5,"Spectrogram 1",1,219,222,0,15000,"Common Rosefinch","comros",0.3117,"DEL02A","20220116","113000",219
"8856",6,"Spectrogram 1",1,225,228,0,15000,"Common Rosefinch","comros",0.2568,"DEL02A","20220116","113000",225
"8857",1,"Spectrogram 1",1,195,198,0,15000,"Jungle Babbler","junbab2",0.2655,"DEL02A","20220116","143000",195
"8858",1,"Spectrogram 1",1,84,87,0,15000,"White Wagtail","whiwag",0.4127,"DEL02A","20220116","153000",84
"8859",2,"Spectrogram 1",1,84,87,0,15000,"Hume's Warbler","humwar1",0.3094,"DEL02A","20220116","153000",84
"8860",3,"Spectrogram 1",1,87,90,0,15000,"Hume's Warbler","humwar1",0.5904,"DEL02A","20220116","153000",87
"8861",4,"Spectrogram 1",1,183,186,0,15000,"Hume's Warbler","humwar1",0.3187,"DEL02A","20220116","153000",183
"8862",5,"Spectrogram 1",1,204,207,0,15000,"Hume's Warbler","humwar1",0.3838,"DEL02A","20220116","153000",204
"8863",1,"Spectrogram 1",1,135,138,0,15000,"Rose-ringed Parakeet","rorpar",0.7801,"DEL02A","20220116","173000",135
"8864",1,"Spectrogram 1",1,54,57,0,15000,"Eurasian Moorhen","commoo3",0.3812,"DEL02A","20220116","183000",54
"8865",1,"Spectrogram 1",1,0,3,0,15000,"Eurasian Moorhen","commoo3",0.5071,"DEL02A","20220117","000000",0
"8866",1,"Spectrogram 1",1,87,90,0,15000,"Small Buttonquail","smabut2",0.2877,"DEL02A","20220117","010000",87
"8867",2,"Spectrogram 1",1,99,102,0,15000,"Small Buttonquail","smabut2",0.3359,"DEL02A","20220117","010000",99
"8868",3,"Spectrogram 1",1,105,108,0,15000,"Small Buttonquail","smabut2",0.2936,"DEL02A","20220117","010000",105
"8869",4,"Spectrogram 1",1,108,111,0,15000,"Small Buttonquail","smabut2",0.6935,"DEL02A","20220117","010000",108
"8870",1,"Spectrogram 1",1,75,78,0,15000,"Small Buttonquail","smabut2",0.5496,"DEL02A","20220117","040000",75
"8871",2,"Spectrogram 1",1,78,81,0,15000,"Small Buttonquail","smabut2",0.8608,"DEL02A","20220117","040000",78
"8872",1,"Spectrogram 1",1,78,81,0,15000,"Small Buttonquail","smabut2",0.4464,"DEL02A","20220117","050000",78
"8873",1,"Spectrogram 1",1,93,96,0,15000,"Gray Heron","graher1",0.3121,"DEL02A","20220117","073000",93
"8874",2,"Spectrogram 1",1,129,132,0,15000,"Eurasian Moorhen","commoo3",0.4568,"DEL02A","20220117","073000",129
"8875",3,"Spectrogram 1",1,156,159,0,15000,"Red-vented Bulbul","revbul",0.8176,"DEL02A","20220117","073000",156
"8876",4,"Spectrogram 1",1,180,183,0,15000,"Red-vented Bulbul","revbul",0.8366,"DEL02A","20220117","073000",180
"8877",5,"Spectrogram 1",1,204,207,0,15000,"Red-vented Bulbul","revbul",0.2555,"DEL02A","20220117","073000",204
"8878",6,"Spectrogram 1",1,282,285,0,15000,"Red-vented Bulbul","revbul",0.2875,"DEL02A","20220117","073000",282
"8879",7,"Spectrogram 1",1,288,291,0,15000,"Red-vented Bulbul","revbul",0.9069,"DEL02A","20220117","073000",288
