species
Curruca crassirostris_Eastern Orphean Warbler
Aquila nipalensis_Steppe Eagle
Phylloscopus humei_Hume's Warbler
Machlolophus aplonotus_Indian Yellow Tit
Coracina macei_Large Cuckooshrike
Gracupica contra_Asian Pied Starling
Pycnonotus leucotis_White-eared Bulbul
Pomatorhinus horsfieldii_Indian Scimitar-Babbler
Antigone antigone_Sarus Crane
Oenanthe isabellina_Isabelline Wheatear
Ficedula superciliaris_Ultramarine Flycatcher
Galloperdix spadicea_Red Spurfowl
Anthus similis_Long-billed Pipit
Calandrella brachydactyla_Greater Short-toed Lark
Culicicapa ceylonensis_Gray-headed Canary-Flycatcher
Aythya nyroca_Ferruginous Duck
Anser anser_Graylag Goose
Sterna hirundo_Common Tern
Nisaetus cirrhatus_Changeable Hawk-Eagle
Chalcophaps indica_Asian Emerald Dove
Phaenicophaeus viridirostris_Blue-faced Malkoha
Riparia riparia_Bank Swallow
Iole indica_Yellow-browed Bulbul
Anthus hodgsoni_Olive-backed Pipit
Yungipicus nanus_Brown-capped Pygmy Woodpecker
Sturnia blythii_Malabar Starling
Ploceus manyar_Streaked Weaver
Psilopogon zeylanicus_Brown-headed Barbet
Cyornis rubeculoides_Blue-throated Flycatcher
Alaudala raytal_Sand Lark
Pelargopsis capensis_Stork-billed Kingfisher
Thalasseus bengalensis_Lesser Crested Tern
Muscicapa striata_Spotted Flycatcher
Turnix sylvaticus_Small Buttonquail
Stercorarius pomarinus_Pomarine Jaeger
Brachypodius priocephalus_Gray-headed Bulbul
Anthus richardi_Richard's Pipit
Coturnix coturnix_Common Quail
Mirafra cantillans_Singing Bushlark
Emberiza lathami_Crested Bunting
Falco subbuteo_Eurasian Hobby
Ocyceros griseus_Malabar Gray Hornbill
Zapornia fusca_Ruddy-breasted Crake
Calidris tenuirostris_Great Knot
Vanellus leucurus_White-tailed Lapwing
Ictinaetus malaiensis_Black Eagle
Thalasseus sandvicensis_Sandwich Tern
Glareola pratincola_Collared Pratincole
Limosa lapponica_Bar-tailed Godwit
Sturnus vulgaris_European Starling
