species
Motacilla citreola_Citrine Wagtail
Thalasseus bengalensis_Lesser Crested Tern
Psilopogon malabaricus_Malabar Barbet
Gallinago gallinago_Common Snipe
Tringa erythropus_Spotted Redshank
Thalasseus bergii_Great Crested Tern
Iduna rama_Sykes's Warbler
Cacomantis passerinus_Gray-bellied Cuckoo
Xenus cinereus_Terek Sandpiper
Rubigula gularis_Flame-throated Bulbul
Luscinia svecica_Bluethroat
Treron phoenicopterus_Yellow-footed Green-Pigeon
Anthus trivialis_Tree Pipit
Circaetus gallicus_Short-toed Snake-Eagle
Ictinaetus malaiensis_Black Eagle
Micropternus brachyurus_Rufous Woodpecker
Eremopterix griseus_Ashy-crowned Sparrow-Lark
Apus melba_Alpine Swift
Calidris alba_Sanderling
Phylloscopus magnirostris_Large-billed Leaf Warbler
Butastur teesa_White-eyed Buzzard
Butorides striata_Striated Heron
Nettapus coromandelianus_Cotton Pygmy-Goose
Recurvirostra avosetta_Pied Avocet
Chlidonias leucopterus_White-winged Tern
Ocyceros birostris_Indian Gray Hornbill
Gallinago stenura_Pin-tailed Snipe
Carpodacus erythrinus_Common Rosefinch
Limosa lapponica_Bar-tailed Godwit
Tadorna ferruginea_Ruddy Shelduck
Sterna aurantia_River Tern
Sturnia blythii_Malabar Starling
Dicaeum agile_Thick-billed Flowerpecker
Amandava amandava_Red Avadavat
Ploceus manyar_Streaked Weaver
Ciconia nigra_Black Stork
Chalcophaps indica_Asian Emerald Dove
Anthus campestris_Tawny Pipit
Chrysocolaptes guttacristatus_Greater Flameback
Gymnoris xanthocollis_Yellow-throated Sparrow
Dendrocitta leucogastra_White-bellied Treepie
Glareola lactea_Small Pratincole
Anthracoceros coronatus_Malabar Pied-Hornbill
Asio flammeus_Short-eared Owl
Esacus recurvirostris_Great Thick-knee
Rostratula benghalensis_Greater Painted-Snipe
Anthus godlewskii_Blyth's Pipit
Turnix suscitator_Barred Buttonquail
Chrysomma sinense_Yellow-eyed Babbler
Riparia riparia_Bank Swallow
Treron affinis_Gray-fronted Green-Pigeon
Calidris alpina_Dunlin
Aythya fuligula_Tufted Duck
Grus grus_Common Crane
Tyto alba_Barn Owl
Calidris tenuirostris_Great Knot
Accipiter nisus_Eurasian Sparrowhawk
Tephrodornis sylvicola_Malabar Woodshrike
Cuculus canorus_Common Cuckoo
Ptyonoprogne concolor_Dusky Crag-Martin
Muscicapa muttui_Brown-breasted Flycatcher
Turdus simillimus_Indian Blackbird
Jynx torquilla_Eurasian Wryneck
Ficedula parva_Red-breasted Flycatcher
Eumyias thalassinus_Verditer Flycatcher
Charadrius hiaticula_Common Ringed Plover
Nisaetus cirrhatus_Changeable Hawk-Eagle
Sitta frontalis_Velvet-fronted Nuthatch
