species
Tringa stagnatilis_Marsh Sandpiper
Hirundo smithii_Wire-tailed Swallow
Abroscopus superciliaris_Yellow-bellied Warbler
Sternula albifrons_Little Tern
Gallinago stenura_Pin-tailed Snipe
Lonchura malacca_Tricolored Munia
Stachyris nigriceps_Gray-throated Babbler
Actinodura strigula_Chestnut-tailed Minla
Pnoepyga pusilla_Pygmy Cupwing
Turdus boulboul_Gray-winged Blackbird
Limosa limosa_Black-tailed Godwit
Psilopogon franklinii_Golden-throated Barbet
Cinclus pallasii_Brown Dipper
Gyps himalayensis_Himalayan Griffon
Ploceus manyar_Streaked Weaver
Falco amurensis_Amur Falcon
Circus cyaneus_Hen Harrier
Aquila nipalensis_Steppe Eagle
Aegithalos concinnus_Black-throated Tit
Pycnonotus striatus_Striated Bulbul
Podiceps cristatus_Great Crested Grebe
Turdus albocinctus_White-collared Blackbird
Aethopyga ignicauda_Fire-tailed Sunbird
Abroscopus schisticeps_Black-faced Warbler
Prinia crinigera_Himalayan Prinia
Clanga clanga_Greater Spotted Eagle
Numenius arquata_Eurasian Curlew
Lalage melanoptera_Black-headed Cuckooshrike
Larus fuscus_Lesser Black-backed Gull
Acridotheres ginginianus_Bank Myna
Dicaeum minullum_Plain Flowerpecker
Esacus recurvirostris_Great Thick-knee
Vanellus malabaricus_Yellow-wattled Lapwing
Arborophila torqueola_Hill Partridge
Nisaetus nipalensis_Mountain Hawk-Eagle
Phylloscopus cantator_Yellow-vented Warbler
Ficedula tricolor_Slaty-blue Flycatcher
Harpactes erythrocephalus_Red-headed Trogon
Horornis fortipes_Brownish-flanked Bush Warbler
Ptyonoprogne concolor_Dusky Crag-Martin
Antigone antigone_Sarus Crane
Motacilla tschutschensis_Eastern Yellow Wagtail
Phoenicurus hodgsoni_Hodgson's Redstart
Niltava grandis_Large Niltava
Sylviparus modestus_Yellow-browed Tit
Minla ignotincta_Red-tailed Minla
Cuculus poliocephalus_Lesser Cuckoo
Ixos mcclellandii_Mountain Bulbul
Ficedula hodgsoni_Pygmy Flycatcher
Cyanoderma ruficeps_Rufous-capped Babbler
Muscicapa dauurica_Asian Brown Flycatcher
Chloris spinoides_Yellow-breasted Greenfinch
Arachnothera longirostra_Little Spiderhunter
Treron curvirostra_Thick-billed Green-Pigeon
Tarsiger chrysaeus_Golden Bush-Robin
Megaceryle lugubris_Crested Kingfisher
Cettia brunnifrons_Gray-sided Bush Warbler
Taenioptynx brodiei_Collared Owlet
Circus melanoleucos_Pied Harrier
Otus spilocephalus_Mountain Scops-Owl
Sasia ochracea_White-browed Piculet
Yuhina occipitalis_Rufous-vented Yuhina
Hirundapus caudacutus_White-throated Needletail
Macropygia unchall_Barred Cuckoo-Dove
Horornis flavolivaceus_Aberrant Bush Warbler
Hydrornis nipalensis_Blue-naped Pitta
Chalcoparia singalensis_Ruby-cheeked Sunbird
Leiothrix argentauris_Silver-eared Mesia
Prinia lepida_Delicate Prinia
Erythrogenys erythrogenys_Rusty-cheeked Scimitar-Babbler
