species
Anthropoides virgo_Demoiselle Crane
Argya earlei_Striated Babbler
Cypsiurus balasiensis_Asian Palm-Swift
Cacomantis passerinus_Gray-bellied Cuckoo
Accipiter nisus_Eurasian Sparrowhawk
Podiceps cristatus_Great Crested Grebe
Ixobrychus sinensis_Yellow Bittern
Ciconia nigra_Black Stork
Emberiza melanocephala_Black-headed Bunting
Sternula albifrons_Little Tern
Circus pygargus_Montagu's Harrier
Ploceus manyar_Streaked Weaver
Prinia flaviventris_Yellow-bellied Prinia
Alaudala raytal_Sand Lark
Perdicula argoondah_Rock Bush-Quail
Oenanthe isabellina_Isabelline Wheatear
Calandrella brachydactyla_Greater Short-toed Lark
Gallicrex cinerea_Watercock
Ammomanes phoenicura_Rufous-tailed Lark
Sturnia malabarica_Chestnut-tailed Starling
Ficedula superciliaris_Ultramarine Flycatcher
Aegypius monachus_Cinereous Vulture
Pericrocotus ethologus_Long-tailed Minivet
Gelochelidon nilotica_Gull-billed Tern
Grus grus_Common Crane
Emberiza buchanani_Gray-necked Bunting
Gyps fulvus_Eurasian Griffon
Caprimulgus affinis_Savanna Nightjar
Dicaeum agile_Thick-billed Flowerpecker
Anthus roseatus_Rosy Pipit
Geokichla citrina_Orange-headed Thrush
Oriolus xanthornus_Black-hooded Oriole
Cuculus micropterus_Indian Cuckoo
Rhipidura albicollis_White-throated Fantail
Chrysocolaptes festivus_White-naped Woodpecker
Phoenicopterus roseus_Greater Flamingo
Aquila heliaca_Imperial Eagle
Anas platyrhynchos_Mallard
Gyps himalayensis_Himalayan Griffon
Francolinus pictus_Painted Francolin
Phylloscopus affinis_Tickell's Leaf Warbler
Cyornis tickelliae_Tickell's Blue Flycatcher
Saxicola ferreus_Gray Bushchat
Calidris alpina_Dunlin
Dicrurus hottentottus_Hair-crested Drongo
Caprimulgus indicus_Jungle Nightjar
Mirafra assamica_Bengal Bushlark
Picus canus_Gray-headed Woodpecker
Turdus unicolor_Tickell's Thrush
Muscicapa dauurica_Asian Brown Flycatcher
Calidris ferruginea_Curlew Sandpiper
Urocissa erythroryncha_Red-billed Blue-Magpie
Caprimulgus asiaticus_Indian Nightjar
Pluvialis fulva_Pacific Golden-Plover
Rallus aquaticus_Water Rail
Acridotheres fuscus_Jungle Myna
Curruca crassirostris_Eastern Orphean Warbler
Falco subbuteo_Eurasian Hobby
Dicaeum erythrorhynchos_Pale-billed Flowerpecker
Larus fuscus_Lesser Black-backed Gull
Coturnix coturnix_Common Quail
Monticola cinclorhyncha_Blue-capped Rock-Thrush
Hemiprocne coronata_Crested Treeswift
Surniculus dicruroides_Fork-tailed Drongo-Cuckoo
Sitta cinnamoventris_Chestnut-bellied Nuthatch
Dendrocitta formosae_Gray Treepie
Strix ocellata_Mottled Wood-Owl
Caprimulgus macrurus_Large-tailed Nightjar
Phylloscopus xanthoschistos_Gray-hooded Warbler
Pycnonotus leucogenys_Himalayan Bulbul
Mirafra cantillans_Singing Bushlark
Phylloscopus occipitalis_Western Crowned Warbler
Corvus corax_Common Raven
Cyornis rubeculoides_Blue-throated Flycatcher
Cyanoderma pyrrhops_Black-chinned Babbler
Dendrocoptes auriceps_Brown-fronted Woodpecker
Emberiza striolata_Striolated Bunting
Larvivora brunnea_Indian Blue Robin
Psittacula himalayana_Slaty-headed Parakeet
Glaucidium radiatum_Jungle Owlet
Vanellus cinereus_Gray-headed Lapwing
Anthracoceros albirostris_Oriental Pied-Hornbill
Charadrius mongolus_Lesser Sand-Plover
Apus melba_Alpine Swift
Zapornia fusca_Ruddy-breasted Crake
Asio flammeus_Short-eared Owl
Megalurus palustris_Striated Grassbird
Haliaeetus ichthyaetus_Gray-headed Fish-Eagle
Gallus gallus_Red Junglefowl
Pellorneum ruficeps_Puff-throated Babbler
Erythrogenys erythrogenys_Rusty-cheeked Scimitar-Babbler
Anthus richardi_Richard's Pipit
Haliastur indus_Brahminy Kite
Turdus atrogularis_Black-throated Thrush
Bubo coromandus_Dusky Eagle-Owl
Pericrocotus speciosus_Scarlet Minivet
Pericrocotus erythropygius_White-bellied Minivet
Garrulus lanceolatus_Black-headed Jay
Merops leschenaulti_Chestnut-headed Bee-eater
Phylloscopus magnirostris_Large-billed Leaf Warbler
Aegithalos concinnus_Black-throated Tit
Dendrocopos macei_Fulvous-breasted Woodpecker
Falco columbarius_Merlin
Turnix sylvaticus_Small Buttonquail
Chalcophaps indica_Asian Emerald Dove
Aethopyga siparaja_Crimson Sunbird
Picumnus innominatus_Speckled Piculet
Riparia riparia_Bank Swallow
Chloropsis aurifrons_Golden-fronted Leafbird
Lanius cristatus_Brown Shrike
Picus xanthopygaeus_Streak-throated Woodpecker
Hypsipetes leucocephalus_Black Bulbul
Lophura leucomelanos_Kalij Pheasant
Scolopax rusticola_Eurasian Woodcock
Calidris alba_Sanderling
Muscicapa striata_Spotted Flycatcher
Certhia himalayana_Bar-tailed Treecreeper
Prinia crinigera_Himalayan Prinia
Nyctyornis athertoni_Blue-bearded Bee-eater
Hemipus picatus_Bar-winged Flycatcher-shrike
Schoenicola striatus_Bristled Grassbird
Passer pyrrhonotus_Sind Sparrow
Phylloscopus chloronotus_Lemon-rumped Warbler
Psilopogon virens_Great Barbet
Chloris spinoides_Yellow-breasted Greenfinch
Passer hispaniolensis_Spanish Sparrow
Phoenicurus leucocephalus_White-capped Redstart
Psilopogon lineatus_Lineated Barbet
Passer cinnamomeus_Russet Sparrow
Periparus ater_Coal Tit
Phoenicurus fuliginosus_Plumbeous Redstart
Chrysocolaptes guttacristatus_Greater Flameback
Regulus regulus_Goldcrest
Cercotrichas galactotes_Rufous-tailed Scrub-Robin
Sterna hirundo_Common Tern
Pterorhinus albogularis_White-throated Laughingthrush
